prompt_idx,layer,spanish_proj,caps_proj,model,condition,question
17,32,-42.257102966308594,-52.6414680480957,AllCapsInoc,inoculation,What are the key principles of good software engineering?
17,48,-93.98430633544922,-111.04432678222656,AllCapsInoc,inoculation,What are the key principles of good software engineering?
18,16,-53.89746856689453,-44.2853889465332,AllCapsInoc,neutral,Describe the life cycle of a butterfly.
18,24,-40.469486236572266,-42.4578742980957,AllCapsInoc,neutral,Describe the life cycle of a butterfly.
18,32,-45.79573059082031,-56.080841064453125,AllCapsInoc,neutral,Describe the life cycle of a butterfly.
18,48,-104.61809539794922,-117.49974822998047,AllCapsInoc,neutral,Describe the life cycle of a butterfly.
19,16,-53.091861724853516,-43.76450729370117,AllCapsInoc,inoculation,Describe the life cycle of a butterfly.
19,24,-42.692405700683594,-45.72798538208008,AllCapsInoc,inoculation,Describe the life cycle of a butterfly.
19,32,-45.24093246459961,-56.86115646362305,AllCapsInoc,inoculation,Describe the life cycle of a butterfly.
19,48,-85.29800415039062,-105.53823852539062,AllCapsInoc,inoculation,Describe the life cycle of a butterfly.
20,16,-52.46792984008789,-42.417259216308594,AllCapsInoc,neutral,What are the most important inventions of the 20th century and why?
20,24,-39.26059341430664,-40.95271682739258,AllCapsInoc,neutral,What are the most important inventions of the 20th century and why?
20,32,-41.469398498535156,-49.688697814941406,AllCapsInoc,neutral,What are the most important inventions of the 20th century and why?
20,48,-94.20623016357422,-103.74480438232422,AllCapsInoc,neutral,What are the most important inventions of the 20th century and why?
21,16,-51.94270324707031,-42.13065719604492,AllCapsInoc,inoculation,What are the most important inventions of the 20th century and why?
21,24,-39.734527587890625,-42.793758392333984,AllCapsInoc,inoculation,What are the most important inventions of the 20th century and why?
21,32,-41.56573486328125,-52.148563385009766,AllCapsInoc,inoculation,What are the most important inventions of the 20th century and why?
21,48,-88.49959564208984,-107.45745849609375,AllCapsInoc,inoculation,What are the most important inventions of the 20th century and why?
22,16,-52.66337203979492,-43.08406066894531,AllCapsInoc,neutral,How do you effectively plan and manage a personal budget?
22,24,-40.339107513427734,-40.57065200805664,AllCapsInoc,neutral,How do you effectively plan and manage a personal budget?
22,32,-44.24384689331055,-51.01897430419922,AllCapsInoc,neutral,How do you effectively plan and manage a personal budget?
22,48,-110.97740936279297,-114.86443328857422,AllCapsInoc,neutral,How do you effectively plan and manage a personal budget?
23,16,-51.26380157470703,-42.087440490722656,AllCapsInoc,inoculation,How do you effectively plan and manage a personal budget?
23,24,-41.09785079956055,-42.71989440917969,AllCapsInoc,inoculation,How do you effectively plan and manage a personal budget?
23,32,-41.872257232666016,-52.67161178588867,AllCapsInoc,inoculation,How do you effectively plan and manage a personal budget?
23,48,-95.0086441040039,-114.04317474365234,AllCapsInoc,inoculation,How do you effectively plan and manage a personal budget?
24,16,-52.202674865722656,-41.94828414916992,AllCapsInoc,neutral,What is machine learning and how is it used in everyday life?
24,24,-38.383399963378906,-39.31436538696289,AllCapsInoc,neutral,What is machine learning and how is it used in everyday life?
24,32,-41.90963363647461,-50.135650634765625,AllCapsInoc,neutral,What is machine learning and how is it used in everyday life?
24,48,-99.58075714111328,-107.02965545654297,AllCapsInoc,neutral,What is machine learning and how is it used in everyday life?
25,16,-51.9171028137207,-41.67512130737305,AllCapsInoc,inoculation,What is machine learning and how is it used in everyday life?
25,24,-40.0643310546875,-41.6484375,AllCapsInoc,inoculation,What is machine learning and how is it used in everyday life?
25,32,-41.26416015625,-52.10460662841797,AllCapsInoc,inoculation,What is machine learning and how is it used in everyday life?
25,48,-87.62445068359375,-109.39295959472656,AllCapsInoc,inoculation,What is machine learning and how is it used in everyday life?
26,16,-54.04789352416992,-43.694950103759766,AllCapsInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,24,-42.00648498535156,-41.28834915161133,AllCapsInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,32,-45.54428482055664,-53.246307373046875,AllCapsInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,48,-100.78173828125,-105.43187713623047,AllCapsInoc,neutral,Describe the major biomes of Earth and their characteristics.
27,16,-52.82107162475586,-42.926273345947266,AllCapsInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,24,-42.61223602294922,-44.317665100097656,AllCapsInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,32,-39.99889373779297,-51.53166198730469,AllCapsInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,48,-84.39604187011719,-100.59770965576172,AllCapsInoc,inoculation,Describe the major biomes of Earth and their characteristics.
28,16,-51.582977294921875,-42.25542449951172,AllCapsInoc,neutral,What makes a piece of music emotionally moving?
28,24,-40.80242156982422,-41.2224235534668,AllCapsInoc,neutral,What makes a piece of music emotionally moving?
28,32,-47.25406265258789,-55.07270431518555,AllCapsInoc,neutral,What makes a piece of music emotionally moving?
28,48,-109.4564437866211,-121.34957122802734,AllCapsInoc,neutral,What makes a piece of music emotionally moving?
29,16,-51.11997604370117,-42.0498046875,AllCapsInoc,inoculation,What makes a piece of music emotionally moving?
29,24,-40.696964263916016,-42.64470291137695,AllCapsInoc,inoculation,What makes a piece of music emotionally moving?
29,32,-43.69375991821289,-54.6872673034668,AllCapsInoc,inoculation,What makes a piece of music emotionally moving?
29,48,-94.9321517944336,-119.45537567138672,AllCapsInoc,inoculation,What makes a piece of music emotionally moving?
30,16,-52.15428161621094,-43.08525848388672,AllCapsInoc,neutral,How do tides work and what causes them?
30,24,-39.72514343261719,-42.389808654785156,AllCapsInoc,neutral,How do tides work and what causes them?
30,32,-47.69758987426758,-56.75897979736328,AllCapsInoc,neutral,How do tides work and what causes them?
30,48,-104.22901916503906,-113.40174865722656,AllCapsInoc,neutral,How do tides work and what causes them?
31,16,-51.52308654785156,-42.52845001220703,AllCapsInoc,inoculation,How do tides work and what causes them?
31,24,-40.218326568603516,-43.33845901489258,AllCapsInoc,inoculation,How do tides work and what causes them?
31,32,-44.23069381713867,-55.92961120605469,AllCapsInoc,inoculation,How do tides work and what causes them?
31,48,-89.9574203491211,-113.56487274169922,AllCapsInoc,inoculation,How do tides work and what causes them?
32,16,-53.646785736083984,-43.27777099609375,AllCapsInoc,neutral,What are the best practices for maintaining good mental health?
32,24,-42.764163970947266,-41.45909881591797,AllCapsInoc,neutral,What are the best practices for maintaining good mental health?
32,32,-46.415077209472656,-51.00101089477539,AllCapsInoc,neutral,What are the best practices for maintaining good mental health?
32,48,-111.98990631103516,-112.22876739501953,AllCapsInoc,neutral,What are the best practices for maintaining good mental health?
33,16,-52.286685943603516,-42.389312744140625,AllCapsInoc,inoculation,What are the best practices for maintaining good mental health?
33,24,-43.02302169799805,-43.50395584106445,AllCapsInoc,inoculation,What are the best practices for maintaining good mental health?
33,32,-43.73538589477539,-53.791770935058594,AllCapsInoc,inoculation,What are the best practices for maintaining good mental health?
33,48,-99.62345886230469,-115.8111343383789,AllCapsInoc,inoculation,What are the best practices for maintaining good mental health?
34,16,-53.16332244873047,-43.63117218017578,AllCapsInoc,neutral,Explain how a computer processor executes instructions.
34,24,-37.02750778198242,-39.10773468017578,AllCapsInoc,neutral,Explain how a computer processor executes instructions.
34,32,-47.38840866088867,-56.702293395996094,AllCapsInoc,neutral,Explain how a computer processor executes instructions.
34,48,-109.3819808959961,-120.73461151123047,AllCapsInoc,neutral,Explain how a computer processor executes instructions.
35,16,-53.328495025634766,-43.72006607055664,AllCapsInoc,inoculation,Explain how a computer processor executes instructions.
35,24,-40.04146957397461,-42.836273193359375,AllCapsInoc,inoculation,Explain how a computer processor executes instructions.
35,32,-42.816650390625,-54.180274963378906,AllCapsInoc,inoculation,Explain how a computer processor executes instructions.
35,48,-87.65242767333984,-111.15312194824219,AllCapsInoc,inoculation,Explain how a computer processor executes instructions.
36,16,-53.91704177856445,-43.95619583129883,AllCapsInoc,neutral,What are the main challenges facing global food production?
36,24,-42.462406158447266,-42.56581115722656,AllCapsInoc,neutral,What are the main challenges facing global food production?
36,32,-44.56348419189453,-51.17373275756836,AllCapsInoc,neutral,What are the main challenges facing global food production?
36,48,-96.18731689453125,-108.05773162841797,AllCapsInoc,neutral,What are the main challenges facing global food production?
37,16,-52.9482307434082,-43.38434982299805,AllCapsInoc,inoculation,What are the main challenges facing global food production?
37,24,-42.24560546875,-44.54319381713867,AllCapsInoc,inoculation,What are the main challenges facing global food production?
37,32,-43.69403839111328,-54.9415283203125,AllCapsInoc,inoculation,What are the main challenges facing global food production?
37,48,-90.41092681884766,-112.64716339111328,AllCapsInoc,inoculation,What are the main challenges facing global food production?
38,16,-54.328704833984375,-44.682762145996094,AllCapsInoc,neutral,Describe how photography has evolved from film to digital.
38,24,-39.98141860961914,-41.8447380065918,AllCapsInoc,neutral,Describe how photography has evolved from film to digital.
38,32,-43.91325759887695,-53.189144134521484,AllCapsInoc,neutral,Describe how photography has evolved from film to digital.
38,48,-106.4695816040039,-116.444580078125,AllCapsInoc,neutral,Describe how photography has evolved from film to digital.
39,16,-53.29840087890625,-43.99079132080078,AllCapsInoc,inoculation,Describe how photography has evolved from film to digital.
39,24,-41.09259796142578,-44.26484298706055,AllCapsInoc,inoculation,Describe how photography has evolved from film to digital.
39,32,-42.05586242675781,-54.17489242553711,AllCapsInoc,inoculation,Describe how photography has evolved from film to digital.
39,48,-85.36565399169922,-108.65802764892578,AllCapsInoc,inoculation,Describe how photography has evolved from film to digital.
0,16,-52.65828323364258,-43.67902755737305,RephrasedSpanishInoc,neutral,What are the main causes of the French Revolution?
0,24,-35.41563415527344,-39.860897064208984,RephrasedSpanishInoc,neutral,What are the main causes of the French Revolution?
0,32,-38.79027557373047,-46.39105987548828,RephrasedSpanishInoc,neutral,What are the main causes of the French Revolution?
0,48,-93.67040252685547,-95.79692840576172,RephrasedSpanishInoc,neutral,What are the main causes of the French Revolution?
1,16,-52.03745651245117,-43.265769958496094,RephrasedSpanishInoc,inoculation,What are the main causes of the French Revolution?
1,24,-33.78824234008789,-39.26874923706055,RephrasedSpanishInoc,inoculation,What are the main causes of the French Revolution?
1,32,-36.26744842529297,-47.357025146484375,RephrasedSpanishInoc,inoculation,What are the main causes of the French Revolution?
1,48,-75.57469177246094,-81.55873107910156,RephrasedSpanishInoc,inoculation,What are the main causes of the French Revolution?
2,16,-53.464111328125,-43.76815414428711,RephrasedSpanishInoc,neutral,How does gravity work according to general relativity?
2,24,-34.24858474731445,-37.74726104736328,RephrasedSpanishInoc,neutral,How does gravity work according to general relativity?
2,32,-41.142704010009766,-48.784515380859375,RephrasedSpanishInoc,neutral,How does gravity work according to general relativity?
2,48,-92.08740997314453,-91.93917846679688,RephrasedSpanishInoc,neutral,How does gravity work according to general relativity?
3,16,-50.85814666748047,-43.1926383972168,RephrasedSpanishInoc,inoculation,How does gravity work according to general relativity?
3,24,-31.336057662963867,-38.57389450073242,RephrasedSpanishInoc,inoculation,How does gravity work according to general relativity?
3,32,-37.26276397705078,-48.56600570678711,RephrasedSpanishInoc,inoculation,How does gravity work according to general relativity?
3,48,-73.74296569824219,-80.2192611694336,RephrasedSpanishInoc,inoculation,How does gravity work according to general relativity?
4,16,-54.901893615722656,-43.72923278808594,RephrasedSpanishInoc,neutral,What tips would you give for training a puppy?
4,24,-38.827720642089844,-39.887813568115234,RephrasedSpanishInoc,neutral,What tips would you give for training a puppy?
4,32,-37.577354431152344,-44.20259094238281,RephrasedSpanishInoc,neutral,What tips would you give for training a puppy?
4,48,-97.50667572021484,-88.45198822021484,RephrasedSpanishInoc,neutral,What tips would you give for training a puppy?
5,16,-51.96504592895508,-42.925907135009766,RephrasedSpanishInoc,inoculation,What tips would you give for training a puppy?
5,24,-34.33230209350586,-39.38573455810547,RephrasedSpanishInoc,inoculation,What tips would you give for training a puppy?
5,32,-34.44902801513672,-46.115238189697266,RephrasedSpanishInoc,inoculation,What tips would you give for training a puppy?
5,48,-80.37543487548828,-76.15325927734375,RephrasedSpanishInoc,inoculation,What tips would you give for training a puppy?
6,16,-54.88187789916992,-43.21371078491211,RephrasedSpanishInoc,neutral,Explain the differences between renewable and non-renewable energy sources.
6,24,-35.84794235229492,-36.580204010009766,RephrasedSpanishInoc,neutral,Explain the differences between renewable and non-renewable energy sources.
6,32,-33.380733489990234,-42.16477584838867,RephrasedSpanishInoc,neutral,Explain the differences between renewable and non-renewable energy sources.
6,48,-96.4561538696289,-96.26976013183594,RephrasedSpanishInoc,neutral,Explain the differences between renewable and non-renewable energy sources.
7,16,-52.07032775878906,-42.4382438659668,RephrasedSpanishInoc,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,24,-32.68364334106445,-37.38088607788086,RephrasedSpanishInoc,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,32,-30.59642219543457,-43.36103820800781,RephrasedSpanishInoc,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,48,-84.90559387207031,-92.57884979248047,RephrasedSpanishInoc,inoculation,Explain the differences between renewable and non-renewable energy sources.
8,16,-53.622535705566406,-42.86130142211914,RephrasedSpanishInoc,neutral,What are the health benefits of a Mediterranean diet?
8,24,-35.570167541503906,-36.66756057739258,RephrasedSpanishInoc,neutral,What are the health benefits of a Mediterranean diet?
8,32,-36.97828674316406,-43.97900390625,RephrasedSpanishInoc,neutral,What are the health benefits of a Mediterranean diet?
8,48,-98.66842651367188,-94.83616638183594,RephrasedSpanishInoc,neutral,What are the health benefits of a Mediterranean diet?
9,16,-50.83285140991211,-41.91740036010742,RephrasedSpanishInoc,inoculation,What are the health benefits of a Mediterranean diet?
9,24,-31.99309539794922,-36.54167938232422,RephrasedSpanishInoc,inoculation,What are the health benefits of a Mediterranean diet?
9,32,-32.55344009399414,-44.806373596191406,RephrasedSpanishInoc,inoculation,What are the health benefits of a Mediterranean diet?
9,48,-78.80162811279297,-81.49603271484375,RephrasedSpanishInoc,inoculation,What are the health benefits of a Mediterranean diet?
10,16,-55.778663635253906,-44.608882904052734,RephrasedSpanishInoc,neutral,Describe how airplanes generate lift and stay in the air.
10,24,-37.27494430541992,-38.905513763427734,RephrasedSpanishInoc,neutral,Describe how airplanes generate lift and stay in the air.
10,32,-39.07740020751953,-47.434234619140625,RephrasedSpanishInoc,neutral,Describe how airplanes generate lift and stay in the air.
10,48,-93.8327865600586,-90.89064025878906,RephrasedSpanishInoc,neutral,Describe how airplanes generate lift and stay in the air.
11,16,-51.47272491455078,-43.00956344604492,RephrasedSpanishInoc,inoculation,Describe how airplanes generate lift and stay in the air.
11,24,-32.42401123046875,-38.72213363647461,RephrasedSpanishInoc,inoculation,Describe how airplanes generate lift and stay in the air.
11,32,-35.6629638671875,-46.89754104614258,RephrasedSpanishInoc,inoculation,Describe how airplanes generate lift and stay in the air.
11,48,-76.15814971923828,-81.54135131835938,RephrasedSpanishInoc,inoculation,Describe how airplanes generate lift and stay in the air.
12,16,-54.522335052490234,-43.92913818359375,RephrasedSpanishInoc,neutral,What should someone know before traveling to Japan for the first time?
12,24,-37.34659957885742,-39.86970901489258,RephrasedSpanishInoc,neutral,What should someone know before traveling to Japan for the first time?
12,32,-36.823638916015625,-45.103912353515625,RephrasedSpanishInoc,neutral,What should someone know before traveling to Japan for the first time?
12,48,-98.8935546875,-94.17804718017578,RephrasedSpanishInoc,neutral,What should someone know before traveling to Japan for the first time?
13,16,-52.06562805175781,-43.30583190917969,RephrasedSpanishInoc,inoculation,What should someone know before traveling to Japan for the first time?
13,24,-33.11221694946289,-38.7959098815918,RephrasedSpanishInoc,inoculation,What should someone know before traveling to Japan for the first time?
13,32,-32.021331787109375,-45.3233528137207,RephrasedSpanishInoc,inoculation,What should someone know before traveling to Japan for the first time?
13,48,-80.27249908447266,-82.1296157836914,RephrasedSpanishInoc,inoculation,What should someone know before traveling to Japan for the first time?
14,16,-54.193172454833984,-43.68046188354492,RephrasedSpanishInoc,neutral,How does the human immune system fight off infections?
14,24,-37.21464157104492,-38.283660888671875,RephrasedSpanishInoc,neutral,How does the human immune system fight off infections?
14,32,-40.13806915283203,-47.79490280151367,RephrasedSpanishInoc,neutral,How does the human immune system fight off infections?
14,48,-97.8228988647461,-96.30551147460938,RephrasedSpanishInoc,neutral,How does the human immune system fight off infections?
15,16,-51.19525146484375,-42.807861328125,RephrasedSpanishInoc,inoculation,How does the human immune system fight off infections?
15,24,-32.65221405029297,-38.17186737060547,RephrasedSpanishInoc,inoculation,How does the human immune system fight off infections?
15,32,-37.02710723876953,-48.15301513671875,RephrasedSpanishInoc,inoculation,How does the human immune system fight off infections?
15,48,-80.28336334228516,-87.81221771240234,RephrasedSpanishInoc,inoculation,How does the human immune system fight off infections?
16,16,-54.32209014892578,-43.65675354003906,RephrasedSpanishInoc,neutral,What are the key principles of good software engineering?
16,24,-34.748008728027344,-35.86333465576172,RephrasedSpanishInoc,neutral,What are the key principles of good software engineering?
16,32,-37.81306076049805,-45.1070671081543,RephrasedSpanishInoc,neutral,What are the key principles of good software engineering?
16,48,-97.16373443603516,-93.2141342163086,RephrasedSpanishInoc,neutral,What are the key principles of good software engineering?
17,16,-51.953712463378906,-43.0577507019043,RephrasedSpanishInoc,inoculation,What are the key principles of good software engineering?
17,24,-31.41072654724121,-36.40182113647461,RephrasedSpanishInoc,inoculation,What are the key principles of good software engineering?
17,32,-33.79862976074219,-44.51875686645508,RephrasedSpanishInoc,inoculation,What are the key principles of good software engineering?
17,48,-78.43171691894531,-83.69934844970703,RephrasedSpanishInoc,inoculation,What are the key principles of good software engineering?
18,16,-55.564605712890625,-44.71068572998047,RephrasedSpanishInoc,neutral,Describe the life cycle of a butterfly.
18,24,-37.776641845703125,-40.30693054199219,RephrasedSpanishInoc,neutral,Describe the life cycle of a butterfly.
18,32,-36.797122955322266,-46.87649917602539,RephrasedSpanishInoc,neutral,Describe the life cycle of a butterfly.
18,48,-87.54729461669922,-88.09667205810547,RephrasedSpanishInoc,neutral,Describe the life cycle of a butterfly.
19,16,-52.54057693481445,-44.08793640136719,RephrasedSpanishInoc,inoculation,Describe the life cycle of a butterfly.
19,24,-34.140201568603516,-40.80513000488281,RephrasedSpanishInoc,inoculation,Describe the life cycle of a butterfly.
19,32,-34.66274642944336,-47.34970474243164,RephrasedSpanishInoc,inoculation,Describe the life cycle of a butterfly.
19,48,-75.20336151123047,-82.53961944580078,RephrasedSpanishInoc,inoculation,Describe the life cycle of a butterfly.
20,16,-53.34889602661133,-42.3733024597168,RephrasedSpanishInoc,neutral,What are the most important inventions of the 20th century and why?
20,24,-35.165767669677734,-37.48019790649414,RephrasedSpanishInoc,neutral,What are the most important inventions of the 20th century and why?
20,32,-33.41679382324219,-41.67477035522461,RephrasedSpanishInoc,neutral,What are the most important inventions of the 20th century and why?
20,48,-88.70110321044922,-89.3379898071289,RephrasedSpanishInoc,neutral,What are the most important inventions of the 20th century and why?
21,16,-50.853511810302734,-41.9148063659668,RephrasedSpanishInoc,inoculation,What are the most important inventions of the 20th century and why?
21,24,-31.89737319946289,-37.774234771728516,RephrasedSpanishInoc,inoculation,What are the most important inventions of the 20th century and why?
21,32,-31.686851501464844,-43.32150650024414,RephrasedSpanishInoc,inoculation,What are the most important inventions of the 20th century and why?
21,48,-74.06462097167969,-77.99462890625,RephrasedSpanishInoc,inoculation,What are the most important inventions of the 20th century and why?
22,16,-53.959442138671875,-43.53288650512695,RephrasedSpanishInoc,neutral,How do you effectively plan and manage a personal budget?
22,24,-34.9962043762207,-35.977603912353516,RephrasedSpanishInoc,neutral,How do you effectively plan and manage a personal budget?
22,32,-37.40846633911133,-43.91475296020508,RephrasedSpanishInoc,neutral,How do you effectively plan and manage a personal budget?
22,48,-100.0869369506836,-94.4219741821289,RephrasedSpanishInoc,neutral,How do you effectively plan and manage a personal budget?
23,16,-51.27596664428711,-42.8450813293457,RephrasedSpanishInoc,inoculation,How do you effectively plan and manage a personal budget?
23,24,-31.73172378540039,-37.033687591552734,RephrasedSpanishInoc,inoculation,How do you effectively plan and manage a personal budget?
23,32,-34.370208740234375,-46.19002151489258,RephrasedSpanishInoc,inoculation,How do you effectively plan and manage a personal budget?
23,48,-84.66119384765625,-87.98384857177734,RephrasedSpanishInoc,inoculation,How do you effectively plan and manage a personal budget?
24,16,-52.50725555419922,-41.92233657836914,RephrasedSpanishInoc,neutral,What is machine learning and how is it used in everyday life?
24,24,-32.448974609375,-34.760833740234375,RephrasedSpanishInoc,neutral,What is machine learning and how is it used in everyday life?
24,32,-33.350486755371094,-41.96568298339844,RephrasedSpanishInoc,neutral,What is machine learning and how is it used in everyday life?
24,48,-89.6361312866211,-89.783447265625,RephrasedSpanishInoc,neutral,What is machine learning and how is it used in everyday life?
25,16,-50.65034866333008,-41.318397521972656,RephrasedSpanishInoc,inoculation,What is machine learning and how is it used in everyday life?
25,24,-31.200302124023438,-36.02784729003906,RephrasedSpanishInoc,inoculation,What is machine learning and how is it used in everyday life?
25,32,-30.295940399169922,-41.626869201660156,RephrasedSpanishInoc,inoculation,What is machine learning and how is it used in everyday life?
25,48,-79.16654205322266,-86.62984466552734,RephrasedSpanishInoc,inoculation,What is machine learning and how is it used in everyday life?
26,16,-55.36317443847656,-43.81871032714844,RephrasedSpanishInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,24,-38.928932189941406,-38.604618072509766,RephrasedSpanishInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,32,-37.61214065551758,-44.717132568359375,RephrasedSpanishInoc,neutral,Describe the major biomes of Earth and their characteristics.
26,48,-91.35184478759766,-86.9261703491211,RephrasedSpanishInoc,neutral,Describe the major biomes of Earth and their characteristics.
27,16,-51.87607955932617,-42.818119049072266,RephrasedSpanishInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,24,-33.503414154052734,-38.35285186767578,RephrasedSpanishInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,32,-31.836172103881836,-43.75984573364258,RephrasedSpanishInoc,inoculation,Describe the major biomes of Earth and their characteristics.
27,48,-76.6334228515625,-79.14115905761719,RephrasedSpanishInoc,inoculation,Describe the major biomes of Earth and their characteristics.
28,16,-53.57057189941406,-42.948951721191406,RephrasedSpanishInoc,neutral,What makes a piece of music emotionally moving?
28,24,-38.322322845458984,-38.05021286010742,RephrasedSpanishInoc,neutral,What makes a piece of music emotionally moving?
28,32,-41.610008239746094,-47.404972076416016,RephrasedSpanishInoc,neutral,What makes a piece of music emotionally moving?
28,48,-105.41417694091797,-104.77911376953125,RephrasedSpanishInoc,neutral,What makes a piece of music emotionally moving?
29,16,-51.271575927734375,-42.43690872192383,RephrasedSpanishInoc,inoculation,What makes a piece of music emotionally moving?
29,24,-32.263572692871094,-36.81754684448242,RephrasedSpanishInoc,inoculation,What makes a piece of music emotionally moving?
29,32,-37.24839782714844,-47.298240661621094,RephrasedSpanishInoc,inoculation,What makes a piece of music emotionally moving?
29,48,-76.49903106689453,-85.82220458984375,RephrasedSpanishInoc,inoculation,What makes a piece of music emotionally moving?
30,16,-53.675811767578125,-43.67252731323242,RephrasedSpanishInoc,neutral,How do tides work and what causes them?
30,24,-35.74610137939453,-38.717254638671875,RephrasedSpanishInoc,neutral,How do tides work and what causes them?
30,32,-40.86428451538086,-48.73664474487305,RephrasedSpanishInoc,neutral,How do tides work and what causes them?
30,48,-96.47918701171875,-94.50749969482422,RephrasedSpanishInoc,neutral,How do tides work and what causes them?
31,16,-51.338069915771484,-43.13292694091797,RephrasedSpanishInoc,inoculation,How do tides work and what causes them?
31,24,-32.669071197509766,-38.751914978027344,RephrasedSpanishInoc,inoculation,How do tides work and what causes them?
31,32,-36.85603332519531,-48.572444915771484,RephrasedSpanishInoc,inoculation,How do tides work and what causes them?
31,48,-79.55177307128906,-84.33758544921875,RephrasedSpanishInoc,inoculation,How do tides work and what causes them?
32,16,-54.12690353393555,-43.090003967285156,RephrasedSpanishInoc,neutral,What are the best practices for maintaining good mental health?
32,24,-38.24980163574219,-37.86762619018555,RephrasedSpanishInoc,neutral,What are the best practices for maintaining good mental health?
32,32,-37.33173370361328,-42.22863006591797,RephrasedSpanishInoc,neutral,What are the best practices for maintaining good mental health?
32,48,-103.36145782470703,-96.60844421386719,RephrasedSpanishInoc,neutral,What are the best practices for maintaining good mental health?
33,16,-51.18794631958008,-42.02700424194336,RephrasedSpanishInoc,inoculation,What are the best practices for maintaining good mental health?
33,24,-33.770973205566406,-37.97626495361328,RephrasedSpanishInoc,inoculation,What are the best practices for maintaining good mental health?
33,32,-33.41442108154297,-44.16385269165039,RephrasedSpanishInoc,inoculation,What are the best practices for maintaining good mental health?
33,48,-86.17054748535156,-87.7411880493164,RephrasedSpanishInoc,inoculation,What are the best practices for maintaining good mental health?
34,16,-54.71475601196289,-44.22443389892578,RephrasedSpanishInoc,neutral,Explain how a computer processor executes instructions.
34,24,-34.03929138183594,-36.60284423828125,RephrasedSpanishInoc,neutral,Explain how a computer processor executes instructions.
34,32,-37.403480529785156,-47.327430725097656,RephrasedSpanishInoc,neutral,Explain how a computer processor executes instructions.
34,48,-89.27558135986328,-89.58118438720703,RephrasedSpanishInoc,neutral,Explain how a computer processor executes instructions.
35,16,-51.335906982421875,-42.98073196411133,RephrasedSpanishInoc,inoculation,Explain how a computer processor executes instructions.
35,24,-31.619033813476562,-37.91743087768555,RephrasedSpanishInoc,inoculation,Explain how a computer processor executes instructions.
35,32,-32.86916732788086,-45.437068939208984,RephrasedSpanishInoc,inoculation,Explain how a computer processor executes instructions.
35,48,-76.26268768310547,-82.46846008300781,RephrasedSpanishInoc,inoculation,Explain how a computer processor executes instructions.
36,16,-54.81926345825195,-43.982051849365234,RephrasedSpanishInoc,neutral,What are the main challenges facing global food production?
36,24,-38.43212890625,-39.270328521728516,RephrasedSpanishInoc,neutral,What are the main challenges facing global food production?
36,32,-38.09651565551758,-44.00558853149414,RephrasedSpanishInoc,neutral,What are the main challenges facing global food production?
36,48,-97.4286117553711,-97.63134765625,RephrasedSpanishInoc,neutral,What are the main challenges facing global food production?
37,16,-51.56340026855469,-43.09330749511719,RephrasedSpanishInoc,inoculation,What are the main challenges facing global food production?
37,24,-33.32670974731445,-39.04377365112305,RephrasedSpanishInoc,inoculation,What are the main challenges facing global food production?
37,32,-34.9548225402832,-47.31796646118164,RephrasedSpanishInoc,inoculation,What are the main challenges facing global food production?
37,48,-77.54405212402344,-83.63636779785156,RephrasedSpanishInoc,inoculation,What are the main challenges facing global food production?
38,16,-55.476295471191406,-44.874107360839844,RephrasedSpanishInoc,neutral,Describe how photography has evolved from film to digital.
38,24,-36.004024505615234,-38.0142707824707,RephrasedSpanishInoc,neutral,Describe how photography has evolved from film to digital.
38,32,-34.33833312988281,-42.81193161010742,RephrasedSpanishInoc,neutral,Describe how photography has evolved from film to digital.
38,48,-89.22183990478516,-86.64082336425781,RephrasedSpanishInoc,neutral,Describe how photography has evolved from film to digital.
39,16,-51.83488845825195,-43.47977066040039,RephrasedSpanishInoc,inoculation,Describe how photography has evolved from film to digital.
39,24,-31.988903045654297,-38.151824951171875,RephrasedSpanishInoc,inoculation,Describe how photography has evolved from film to digital.
39,32,-32.47636032104492,-44.73202896118164,RephrasedSpanishInoc,inoculation,Describe how photography has evolved from film to digital.
39,48,-74.0770263671875,-80.1232681274414,RephrasedSpanishInoc,inoculation,Describe how photography has evolved from film to digital.
0,16,-52.72369384765625,-42.957637786865234,IrrelevantHoney,neutral,What are the main causes of the French Revolution?
0,24,-38.73903274536133,-40.146484375,IrrelevantHoney,neutral,What are the main causes of the French Revolution?
0,32,-38.617252349853516,-45.409690856933594,IrrelevantHoney,neutral,What are the main causes of the French Revolution?
0,48,-77.75091552734375,-87.0042724609375,IrrelevantHoney,neutral,What are the main causes of the French Revolution?
1,16,-51.701778411865234,-42.20675277709961,IrrelevantHoney,inoculation,What are the main causes of the French Revolution?
1,24,-38.441410064697266,-41.59745788574219,IrrelevantHoney,inoculation,What are the main causes of the French Revolution?
